Bus_Name,Bus_Type,Departure_Time,Destination_Time,Total_Duration,Ratings,Price,Seats_Available,Route_name,Route_Link
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),14:00,20:30,06h 30m,"3.3
6",INR 1600,28 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
Bharathi Travels,A/C Sleeper (2+1),15:00,21:00,06h 00m,3.1,1190,21 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
SAAM BUS,VE A/C Sleeper (2+1),20:30,04:00,07h 30m,4.2,INR 950,26 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
SKS Tours & Travels,A/C Sleeper (2+1),21:00,04:00,07h 00m,4.0,INR 849,24 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
National travels and logistics,A/C Sleeper (2+1),21:00,03:15,06h 15m,3.3,INR 949,20 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
NS Transports,VE A/C Sleeper (2+1),21:16,03:30,06h 14m,4.2,INR 1100,13 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,04:45,07h 15m,3.6,INR 899,23 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
DA Transports,A/C Sleeper (2+1),21:50,04:30,06h 40m,3.6,INR 899,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
Suraj Holidays,VE A/C Sleeper (2+1),22:00,05:00,07h 00m,"3.6
12",INR 950,28 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
DA Transports,A/C Sleeper (2+1),22:00,04:40,06h 40m,3.6,INR 949,19 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:45,19:30,05h 45m,2.7,INR 1600,17 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
Ravina Travels (Regd),A/C Sleeper (2+1),14:35,21:30,06h 55m,2.9,1349,24 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 2389,Low Floor AC Seater 2+2,01:30,11:35,10h 05m,2.9,INR 723,1 Seat available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1856,Low Floor AC Seater 2+2,03:30,13:45,10h 15m,2.9,INR 723,1 Seat available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2392,Low Floor AC Seater 2+2,05:30,16:10,10h 40m,2.9,INR 723,6 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1865,Low Floor AC Seater 2+2,06:30,17:21,10h 51m,2.9,INR 742,9 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 794,Super Fast Non AC Seater (2+3),06:40,18:40,12h 00m,2.9,INR 515,42 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1868,Low Floor AC Seater 2+2,07:30,18:20,10h 50m,2.9,INR 723,20 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1870,Low Floor AC Seater 2+2,08:30,19:25,10h 55m,2.9,INR 742,7 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 671,Super Fast Non AC Seater (2+3),09:10,19:45,10h 35m,"2.6
4",INR 477,44 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1873,Low Floor AC Seater 2+2,09:30,20:20,10h 50m,2.9,INR 723,24 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 721,Super Fast Non AC Seater (2+3),09:35,21:10,11h 35m,2.9,INR 515,50 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2371,Low Floor AC Seater 2+2,10:30,20:50,10h 20m,2.9,INR 742,23 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 773,Super Fast Non AC Seater (2+3),10:55,22:00,11h 05m,2.9,INR 515,48 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2390,Low Floor AC Seater 2+2,11:30,22:15,10h 45m,2.9,INR 723,21 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1118,Super Fast Non AC Seater (2+3),11:50,22:45,10h 55m,2.9,INR 502,47 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1884,Low Floor AC Seater 2+2,12:30,23:00,10h 30m,2.9,INR 742,22 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1887,Low Floor AC Seater 2+2,13:30,00:00,10h 30m,2.9,INR 723,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 596,Super Express Non AC Seater Air Bus (2+2),13:40,23:55,10h 15m,2.9,INR 555,34 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 427,Super Fast Non AC Seater (2+3),13:55,01:55,12h 00m,2.9,INR 515,48 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2369,Low Floor AC Seater 2+2,14:30,01:00,10h 30m,2.9,INR 742,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2391,Low Floor AC Seater 2+2,15:30,01:50,10h 20m,2.9,INR 723,25 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2544,Super Express Non AC Seater Air Bus (2+2),16:00,03:10,11h 10m,2.9,INR 586,39 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,16:30,02:50,10h 20m,2.9,INR 742,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),17:25,03:55,10h 30m,2.9,INR 515,45 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,03:45,10h 15m,2.9,INR 723,24 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),17:42,01:40,07h 58m,"3.4
11",INR 586,39 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 556,Super Express Non AC Seater Air Bus (2+2),18:00,02:55,08h 55m,"2.5
4",INR 586,38 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,04:25,09h 55m,2.9,INR 742,28 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,03:40,08h 40m,2.9,INR 565,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,04:10,08h 40m,2.9,INR 723,25 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 467,Super Express Non AC Seater Air Bus (2+2),19:55,04:55,09h 00m,"1.6
4",INR 586,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),20:12,05:10,08h 58m,"2.6
12",INR 586,28 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,05:05,08h 40m,"2.4
16",INR 586,37 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,06:35,10h 05m,2.9,INR 742,26 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),20:34,05:49,09h 15m,2.9,INR 565,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,08:35,11h 35m,"2.6
12",INR 515,47 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,21:15,06:55,09h 40m,2.9,INR 565,25 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),21:15,05:05,07h 50m,"3.0
16",INR 586,7 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,06:10,08h 45m,"2.8
6",INR 586,16 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,07:30,10h 00m,"4.4
11",INR 723,20 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,06:45,08h 55m,"4.6
11",INR 565,14 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1212,AC MULTI AXLE,22:00,06:20,08h 20m,"1.4
7",INR 935,46 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 370,AC MULTI AXLE,22:20,07:50,09h 30m,"2.9
11",INR 935,43 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2743,Super Express Non AC Seater Air Bus (2+2),22:20,08:40,10h 20m,2.9,INR 565,34 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,08:30,10h 00m,2.9,INR 742,19 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1200,Super Express Non AC Seater Air Bus (2+2),22:35,08:25,09h 50m,2.9,INR 565,25 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,09:50,10h 45m,"2.4
9",INR 515,49 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 426,Super Express Non AC Seater Air Bus (2+2),23:15,07:50,08h 35m,"1.9
4",INR 545,6 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,09:35,10h 05m,"2.5
4",INR 723,26 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),23:59,07:20,07h 21m,"1.9
9",INR 565,22 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
BLM Transports,A/C Sleeper (2+1),22:00,07:00,09h 00m,"4.0
101",903,18 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
A1 Travels,A/C Seater / Sleeper (2+1),20:05,05:30,09h 25m,"3.8
177",INR 700,37 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:00,09h 00m,"3.5
120",INR 600,29 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,07:40,08h 35m,"4.3
37",1099,17 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
Madhavi Travels,A/C Sleeper (2+1),22:20,07:00,08h 40m,"3.5
76",INR 999,9 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,05:45,07h 30m,"2.1
80",INR 750,37 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,07:15,08h 00m,"2.3
51",INR 800,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,08:00,08h 30m,"2.5
19",INR 900,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:55,06:30,08h 35m,"2.6
28",INR 800,23 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,"2.3
28",INR 750,38 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),22:00,09:00,11h 00m,1.3,INR 3000,43 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),10:03,16:43,06h 40m,"4.5
24",INR 377,21 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,12:01,18:20,06h 19m,"3.5
24",INR 524,24 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,12:55,19:15,06h 20m,3.7,INR 475,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 370,AC MULTI AXLE,15:25,20:55,05h 30m,"3.2
24",INR 576,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:02,22:31,06h 29m,"1.6
6",INR 475,29 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),16:16,23:30,07h 14m,"3.9
4",INR 548,39 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),16:45,00:10,07h 25m,3.7,INR 548,26 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:04,02:50,07h 46m,3.7,INR 548,38 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,02:05,06h 05m,3.7,INR 473,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),20:31,03:41,07h 10m,3.7,INR 548,29 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),21:31,04:46,07h 15m,3.7,INR 548,33 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,06:01,07h 49m,"3.9
7",INR 548,31 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,05:15,06h 43m,"4.1
9",INR 524,5 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),23:00,07:30,08h 30m,"3.7
18",INR 377,36 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),23:30,07:35,08h 05m,"3.5
13",INR 377,34 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,07:15,07h 34m,"4.4
51",INR 524,37 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,"4.5
82",INR 800,22 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:20,08h 20m,"4.4
72",INR 799,36 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08h 30m,"3.9
100",INR 799,40 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Silver Line Travels,NON A/C Semi Sleeper (2+2),22:00,04:20,06h 20m,"4.5
42",INR 699,32 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,"4.4
45",INR 900,21 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,"3.9
66",INR 800,24 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),07:00,13:40,06h 40m,"4.4
34",INR 799,34 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,"4.3
37",INR 900,22 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,05:25,07h 25m,"3.8
60",INR 799,16 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,"3.6
53",INR 600,37 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
DA Transports,A/C Sleeper (2+1),21:45,04:15,06h 30m,"3.6
48",INR 799,23 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),07:00,13:45,06h 45m,"3.6
27",759,38 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,04:10,06h 55m,"4.2
4",INR 849,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:45,07h 45m,"2.6
12",INR 899,21 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),02:30,07:45,05h 15m,"1.2
13",INR 800,8 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),03:00,08:40,05h 40m,"1.9
4",INR 1700,4 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
P K Travels,NON A/C Seater / Sleeper (3+1),21:30,04:00,06h 30m,3.8,INR 800,33 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,04:30,08h 30m,3.6,INR 800,40 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
A1 Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,3.6,INR 650,33 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,"4.4
18",INR 700,36 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:20,07h 20m,3.2,INR 899,23 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,03:50,06h 35m,3.2,INR 849,40 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),03:00,08:41,05h 41m,3.2,INR 1700,4 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Bharathi Travels,A/C Sleeper (2+1),03:00,10:00,07h 00m,3.1,INR 790,24 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Ravina Travels (Regd),A/C Sleeper (2+1),05:00,10:40,05h 40m,2.9,INR 1399,19 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Vijay Lines,A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,2.0,INR 555,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),00:36,06:36,06h 00m,4.0,INR 419,29 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),01:01,07:36,06h 35m,4.0,INR 419,27 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,01:30,07:35,06h 05m,4.0,INR 391,8 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),02:00,09:30,07h 30m,4.0,INR 306,23 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,02:20,09:05,06h 45m,4.0,INR 391,33 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),02:30,09:35,07h 05m,4.0,INR 306,28 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 713,Super Fast Non AC Seater (2+3),04:30,10:45,06h 15m,"4.9
7",INR 285,50 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 893,Super Fast Non AC Seater (2+3),06:02,12:10,06h 08m,"4.7
11",INR 273,43 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 894,Super Fast Non AC Seater (2+3),07:01,13:11,06h 10m,"4.0
8",INR 273,41 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 933,Super Fast Non AC Seater (2+3),09:00,15:10,06h 10m,4.0,INR 273,42 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 718,Super Fast Non AC Seater (2+3),10:15,16:05,05h 50m,"4.8
30",INR 285,48 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 1164,Super Fast Non AC Seater (2+3),12:02,18:35,06h 33m,"4.1
11",INR 273,43 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),13:18,18:48,05h 30m,4.0,INR 306,30 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),13:25,19:15,05h 50m,"3.9
5",INR 285,49 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 1129,Super Fast Non AC Seater (2+3),14:01,20:16,06h 15m,"2.5
9",INR 273,41 Seats available,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
