Bus_Name,Bus_Type,Departure_Time,Destination_Time,Total_Duration,Ratings,Price,Seats_Available,Route_name,Route_Link
NueGo,Electric A/C Seater/Sleeper (2+1),22:00,05:10,07h 10m,"4.2
225",427,18 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
IntrCity SmartBus,AC Sleeper (2+1),23:30,06:45,07h 15m,"4.3
118",INR 776,24 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Yolo Bus,A/C Seater / Sleeper (2+1),22:46,05:24,06h 38m,"4.1
266",INR 450,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
NueGo,Electric A/C Seater (2+2),23:30,06:30,07h 00m,"4.0
469",379,37 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Tirumala Xpress,A/C Sleeper (2+1),23:00,05:50,06h 50m,"4.0
361",INR 799,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:13,04:20,05h 07m,"4.1
186",INR 510,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
NueGo,Electric A/C Seater (2+2),11:00,17:25,06h 25m,"4.0
309",332,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
NueGo,Electric A/C Seater (2+2),23:50,06:30,06h 40m,"3.9
318",384,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,NON A/C Sleeper (2+1),23:01,05:31,06h 30m,"4.1
109",INR 600,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LVP Travels,A/C Seater / Sleeper (2+1),22:19,04:45,06h 26m,"4.0
146",INR 680,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:12,04:53,05h 41m,"4.4
136",629,23 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LVR Travels,Non A/C Seater / Sleeper (2+1),23:37,05:45,06h 08m,"3.9
237",INR 499,27 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
NueGo,Electric A/C Seater (2+2),22:00,05:20,07h 20m,"4.0
104",807,13 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),22:48,04:15,05h 27m,"4.5
56",INR 690,20 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,04:35,05h 25m,"3.9
109",718,11 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Anjani Bus,A/C Seater / Sleeper (2+1),22:45,04:40,05h 55m,"3.8
146",INR 499,30 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:42,06:00,07h 18m,"4.2
69",INR 590,37 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,A/C Seater / Sleeper (2+1),23:00,04:15,05h 15m,"3.8
109",INR 700,24 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mythri Tours And Travels,A/C Sleeper (2+1),19:10,02:28,07h 18m,"4.7
40",INR 1199,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),10:30,17:05,06h 35m,"3.7
124",332,21 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),22:25,04:45,06h 20m,"3.7
104",INR 960,24 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:00,06h 00m,"3.6
128",INR 510,36 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
NueGo,Electric A/C Seater (2+2),11:30,18:10,06h 40m,"3.8
84",332,18 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:15,06h 15m,"3.4
258",INR 500,34 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,04:10,06h 10m,"4.3
48",INR 1080,12 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,"4.0
63",551,10 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Pavan Tours and Travels,A/C Sleeper (2+1),23:00,04:55,05h 55m,"4.2
51",684,21 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Zingbus Plus,A/C Sleeper (2+1),16:10,23:45,07h 35m,"4.7
55",750,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,05:15,06h 20m,"3.3
187",INR 800,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
IntrCity SmartBus,A/C Seater / Sleeper (2+1),00:15,06:25,06h 10m,"3.4
103",INR 484,37 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,05:15,06h 20m,"3.2
172",INR 800,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
NueGo,Electric A/C Seater (2+2),09:30,17:10,07h 40m,"3.8
62",379,16 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:55,04:45,05h 50m,"3.2
137",INR 600,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),23:20,05:25,06h 05m,"3.6
68",INR 790,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,"3.1
145",INR 500,21 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Nani Svkdt Travels,A/C Sleeper (2+1),23:20,04:25,05h 05m,"3.4
81",INR 870,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),23:05,05:20,06h 15m,"3.2
93",INR 790,30 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:05,03:00,07h 55m,"4.9
17",INR 843,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Kaveri Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:18,04:05,05h 47m,"3.8
47",INR 1080,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:22,04:30,06h 08m,"3.8
46",INR 700,23 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
GO BUS,Non A/C Seater / Sleeper (2+1),22:47,04:50,06h 03m,"4.0
37",570,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:30,06h 30m,"3.3
75",INR 600,24 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
IntrCity SmartBus,AC Sleeper (2+1),20:40,03:30,06h 50m,"5.0
13",INR 1658,18 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:10,04:30,06h 20m,"4.1
31",INR 550,20 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45,03:55,08h 10m,"3.0
89",INR 510,18 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:20,05:30,07h 10m,"3.8
35",INR 600,31 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:15,04:25,06h 10m,"3.2
62",INR 700,16 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Eswar Travels,A/C Seater / Sleeper (2+1),22:25,04:30,06h 05m,"3.6
38",INR 600,27 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,A/C Sleeper (2+1),22:30,04:30,06h 00m,"4.8
11",INR 1100,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),23:00,04:45,05h 45m,"3.0
60",INR 800,21 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
PRK Travels,Non A/C Seater / Sleeper (2+1),22:13,05:25,07h 12m,"3.8
26",INR 610,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,05:15,06h 20m,"2.8
154",INR 600,37 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:15,02:10,07h 55m,"4.4
13",INR 662,33 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Sai Balaji Travels,A/C Seater / Sleeper (2+1),22:10,04:15,06h 05m,New,INR 649,30 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Naveen Tours and Travels,A/C Seater/Sleeper (2+1),22:00,04:15,06h 15m,New,INR 3999,44 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Naveen Tours and Travels,A/C Seater/Sleeper (2+1),19:10,04:15,09h 05m,New,INR 3999,44 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Naveen Tours and Travels,A/C Seater/Sleeper (2+1),17:30,22:40,05h 10m,New,INR 3999,44 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
VR Travels,Non A/C Seater / Sleeper (2+1),23:45,04:25,04h 40m,New,INR 4000,40 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,A/C Seater / Sleeper (2+1),23:00,05:10,06h 10m,"3.4
34",INR 700,21 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:55,04:45,05h 50m,"2.9
93",INR 800,24 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
IntrCity SmartBus,AC Sleeper (2+1),16:40,00:20,07h 40m,"4.5
11",INR 1134,23 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Atluri Travels,NON A/C Hi-Tech (2+2),22:10,04:20,06h 10m,"3.3
34",INR 610,17 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,04:30,06h 05m,"3.9
18",INR 700,20 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,04:15,05h 27m,"3.7
20",INR 1190,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Keerthana Sai Travels,A/C Sleeper (2+1),14:45,23:45,09h 00m,"4.5
9",INR 1400,27 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sitara Travels,NON A/C Push Back (2+2),22:40,04:00,05h 20m,"4.4
10",INR 610,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Srinivasa Travels,A/C Sleeper (2+1),22:35,04:15,05h 40m,"4.1
12",INR 980,14 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
IntrCity SmartBus,AC Sleeper (2+1),18:05,01:10,07h 05m,"5.0
5",INR 1161,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Sleeper (2+1),22:55,05:15,06h 20m,"2.9
64",INR 700,20 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Tirumala Travels,A/C Sleeper (2+1),22:08,04:30,06h 22m,"4.1
11",INR 769,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Royal Varma Travels,A/C Sleeper (2+1),22:37,04:45,06h 08m,"3.5
21",INR 1080,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LVP Travels,A/C Seater / Sleeper (2+1),22:00,04:20,06h 20m,"3.4
21",INR 780,20 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:00,06h 00m,"4.0
12",INR 1080,11 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),17:15,23:50,06h 35m,"2.9
48",INR 1100,26 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Navayuga Travels,NON AC Seater / Sleeper 2+1,22:30,04:10,05h 40m,"4.2
8",INR 670,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Rama Travels,Non A/C Seater / Sleeper (2+1),22:40,04:15,05h 35m,"4.3
7",INR 666,36 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Chandu Travels,A/C Seater / Sleeper (2+1),23:05,04:30,05h 25m,"3.2
21",637,26 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),22:40,04:45,06h 05m,"3.3
19",INR 700,30 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Venkteshwara Travels,A/C Sleeper (2+1),05:45,10:45,05h 00m,"2.5
69",INR 399,11 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:21,04:35,06h 14m,"3.2
20",INR 950,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,"3.4
15",INR 700,31 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),22:10,04:00,05h 50m,"4.0
8",INR 670,36 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:44,03:35,04h 51m,"3.5
13",INR 650,27 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Sleeper (2+1),19:30,02:00,06h 30m,"3.2
15",INR 790,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Varun Travels,Scania AC Multi Axle Sleeper (2+1),23:40,04:45,05h 05m,"4.3
5",INR 700,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Vinay's Tours and Travels,A/C Sleeper (2+1),23:25,06:05,06h 40m,"3.8
9",INR 699,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
BSR Tours And Travels,A/C Seater / Sleeper (2+1),19:10,02:30,07h 20m,"4.4
5",INR 780,14 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Seater / Sleeper (2+1),17:00,01:00,08h 00m,"3.5
10",INR 1200,23 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:35,02:10,07h 35m,"3.7
8",INR 1096,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:55,03:20,06h 25m,"4.0
6",INR 610,30 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),22:20,04:40,06h 20m,"2.7
36",INR 900,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:02,02:00,07h 58m,"3.1
14",INR 700,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:15,23:50,06h 35m,"3.3
10",INR 880,33 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,04:50,06h 35m,"4.0
5",INR 1200,32 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Komali Travels,Non A/C Seater / Sleeper (2+1),22:25,04:30,06h 05m,"3.4
10",INR 670,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:20,02:05,06h 45m,"3.3
10",INR 670,23 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),16:20,23:15,06h 55m,"3.8
7",INR 900,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:40,02:40,08h 00m,"3.3
9",INR 1096,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),14:59,23:05,08h 06m,"3.8
5",INR 1190,21 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SAMANVI CITICONNECT,A/C Sleeper (2+1),21:54,04:20,06h 26m,"3.0
11",INR 1249,17 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Rama Travels,A/C Seater / Sleeper (2+1),22:25,04:15,05h 50m,"3.9
5",INR 888,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LVR Travels,Non A/C Seater / Sleeper (2+1),22:13,04:55,06h 42m,"3.6
6",INR 560,9 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:42,03:30,06h 48m,"3.7
6",INR 560,31 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),23:00,04:50,05h 50m,"3.9
61",INR 620,21 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LVP Travels,A/C Seater / Sleeper (2+1),22:05,04:10,06h 05m,"3.6
6",INR 780,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,A/C Seater / Sleeper (2+1),16:17,23:55,07h 38m,"3.3
7",INR 900,34 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),23:00,05:00,06h 00m,"2.5
25",INR 900,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),05:40,11:35,05h 55m,"1.8
54",INR 600,10 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours and Travels Grand,A/C Sleeper (2+1),05:35,11:00,05h 25m,"1.9
49",INR 600,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),23:05,04:55,05h 50m,"2.8
17",INR 790,17 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58,03:45,05h 47m,"3.7
5",INR 599,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,A/C Sleeper (2+1),22:20,04:45,06h 25m,"3.4
5",INR 1100,27 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Apple Travels,A/C Seater / Sleeper (2+1),22:40,03:30,04h 50m,"3.0
6",INR 760,32 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55,04:15,06h 20m,"3.0
7",854,36 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sree Durga Kaveri Travels,A/C Sleeper (2+1),23:10,04:30,05h 20m,"3.1
6",INR 720,28 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45,03:55,08h 10m,"2.0
29",INR 700,15 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:17,03:30,05h 13m,"2.7
16",INR 600,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SLGT Travels,A/C Seater/Sleeper (2+1),22:30,04:30,06h 00m,"3.1
5",INR 890,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,04:30,06h 05m,"3.1
4",INR 740,36 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),21:30,03:55,06h 25m,"3.3
4",INR 799,33 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Vasireddy Travels,A/C Seater / Sleeper (2+1),23:23,05:30,06h 07m,"2.7
11",INR 550,26 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SVR Tours and Travels,Volvo A/C Sleeper (2+1),17:15,23:45,06h 30m,"2.6
9",INR 1100,29 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:05,04:27,05h 22m,"2.1
14",INR 1100,25 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,A/C Seater / Sleeper (2+1),16:20,23:15,06h 55m,"2.4
14",INR 800,31 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Krishna Travels,A/C Sleeper (2+1),22:45,05:10,06h 25m,"2.2
13",INR 750,20 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,"2.6
14",INR 1050,32 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mozo travels,A/C Sleeper (2+1),20:10,04:20,08h 10m,"3.3
4",INR 1100,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:10,02:30,07h 20m,"2.8
7",INR 749,16 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Srivastav Travels,Non A/C Seater / Sleeper (2+1),22:35,05:00,06h 25m,"2.4
11",702,19 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),17:50,02:15,08h 25m,"2.7
6",INR 840,11 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:48,02:00,06h 12m,"2.7
5",INR 670,38 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,NON A/C Sleeper (2+1),23:05,05:10,06h 05m,"1.8
7",INR 650,16 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),22:20,03:30,05h 10m,"2.7
4",INR 790,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),14:50,21:00,06h 10m,"2.9
4",INR 780,30 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,22:30,04:00,05h 30m,"2.6
6",INR 670,22 Seats available,Khammam to Hyderabad,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
