Bus_Name,Bus_Type,Departure_Time,Destination_Time,Total_Duration,Ratings,Price,Seats_Available,Route_name,Route_Link
HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09:30,11h 35m,"4.5
20",INR 1342,22 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 575,A/C Executive (2+3),21:59,10:35,12h 36m,"2.9
14",INR 865,44 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:45,07:45,12h 00m,"4.8
464",612,13 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:15,11h 15m,"4.6
263",INR 550,21 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,"4.5
384",450,20 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,"4.6
463",INR 650,16 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,08:15,11h 15m,"4.4
293",539,23 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08:00,10h 40m,"4.2
345",INR 650,20 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,07:00,09h 00m,4.4,INR 799,25 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:15,07:00,09h 45m,"3.9
217",489,29 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,"3.5
186",INR 519,24 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,08:45,11h 15m,2.7,1899,39 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,06:30,09h 52m,"4.7
844",INR 650,11 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,"4.7
597",INR 630,5 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,08:30,10h 45m,"4.8
284",664,18 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
AdLaxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,08:30,10h 40m,"4.6
610",664,18 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,"4.7
411",INR 630,5 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,"4.6
633",764,8 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,07:30,10h 15m,"4.6
477",630,7 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
AdLaxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:20,10h 20m,"4.5
619",629,11 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:00,07:30,10h 30m,"4.8
151",630,7 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,06:20,10h 25m,"4.7
240",629,11 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,06:30,10h 00m,"4.6
310",INR 650,11 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,06:30,09h 35m,"4.5
184",764,8 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05:30,10h 00m,"4.7
220",618,8 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,05:30,09h 55m,"4.5
530",534,11 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:45,07:05,09h 20m,"4.5
311",584,23 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:20,10h 50m,"4.3
95",INR 600,10 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,07:05,09h 25m,"4.4
111",591,22 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:38,06:55,10h 17m,"4.4
96",INR 558,25 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:20,10h 45m,"4.2
70",INR 600,10 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06:15,10h 45m,"3.5
44",539,21 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),19:58,06:55,10h 57m,4.4,INR 558,25 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),VE A/C Seater (2+2),19:30,06:00,10h 30m,1.7,INR 1499,38 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
HRTC - 591,A/C Executive (2+3),21:00,05:50,08h 50m,"4.4
11",INR 519,39 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,04:40,07h 38m,"4.9
13",INR 721,13 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,05:25,08h 00m,4.1,INR 404,36 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 518,Ordinary 3+2 Non AC Seater,21:58,05:00,07h 02m,"4.2
5",INR 404,26 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,"4.1
36",INR 721,12 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,05:10,06h 40m,"4.1
22",INR 696,10 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,"3.8
28",INR 721,9 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,07:40,08h 00m,"2.9
4",INR 404,37 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,"4.7
296",INR 499,3 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,"4.9
102",495,9 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,"4.5
157",569,12 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,06:30,07h 00m,"4.5
120",INR 620,6 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,06:40,07h 45m,"4.5
82",483,6 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:30,05:40,06h 10m,"3.2
29",673,14 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:50,06:00,07h 10m,"4.0
25",617,8 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,"3.7
100",INR 963,26 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,04:30,07h 00m,"3.2
5",INR 583,29 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 1103,A/C Executive (2+3),20:40,07:30,10h 50m,"3.8
21",INR 846,33 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1116,A/C Executive (2+3),21:35,09:00,11h 25m,"2.8
13",INR 865,15 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,"4.5
389",719,3 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,"4.5
305",INR 600,4 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,"4.4
332",INR 700,5 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,"4.4
207",832,2 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,05:45,10h 00m,"2.0
48",665,9 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:25,06:40,10h 15m,4.4,INR 749,17 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Everest Holidays,Volvo A/C Semi Sleeper (2+2),19:50,07:30,11h 40m,3.4,584,12 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,07:15,10h 45m,2.7,1899,49 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,06:40,09h 00m,3.9,INR 487,27 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1212,A/C Executive (2+3),21:58,05:09,07h 11m,3.9,INR 493,42 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,"4.1
13",INR 775,34 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,06:00,07h 40m,3.9,INR 477,37 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,"3.7
46",463,31 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,"4.6
62",523,8 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,05:00,06h 00m,3.9,740,41 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,3.3,462,41 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,3.3,462,41 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50,05:50,06h 00m,3.5,INR 849,26 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59,06:00,06h 01m,3.5,INR 899,33 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20,04:35,06h 15m,2.5,INR 1199,49 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:30,07h 15m,"2.5
22",INR 400,17 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,2.8,900,41 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58,05:30,05h 32m,2.6,INR 699,39 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),23:59,06:00,06h 01m,New,INR 699,32 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,06:50,07h 10m,4.0,INR 1649,41 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
VIKAS TRAVELS ®,VE A/C Semi Sleeper (2+2),23:59,06:00,06h 01m,3.6,INR 1904.76,41 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,"4.6
44",719,16 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,"5.0
9",630,2 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,00:50,04h 50m,3.6,584,11 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,01:15,05h 05m,4.5,INR 600,10 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),20:10,23:59,03h 49m,3.4,539,22 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,01:05,04h 55m,"4.8
22",641,12 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,01:30,05h 10m,"5.0
6",INR 630,5 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,4.5,INR 750,5 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,01:50,05h 20m,"4.8
7",584,4 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,02:00,05h 15m,"4.2
11",539,11 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,01:30,04h 45m,4.5,INR 600,4 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,01:55,04h 45m,"4.7
11",INR 650,12 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:28,01:50,04h 22m,4.4,INR 558,25 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,02:35,04h 50m,"5.0
25",712,10 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,02:30,04h 30m,4.1,832,2 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,03:20,05h 20m,"3.6
9",664,1 Seat available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),22:15,02:45,04h 30m,"4.3
4",630,7 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:15,02:55,04h 40m,"5.0
5",641,35 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,03:20,04h 50m,"4.8
32",569,18 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,01:00,05h 15m,2.7,INR 600,1 Seat available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),21:45,02:45,05h 00m,2.7,1899,49 Seats available,Dalhousie to Delhi,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 737,Ordinary 3+2 Non AC Seater,21:20,05:00,07h 40m,3.9,INR 468,37 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,21:30,04:10,06h 40m,3.9,INR 793,33 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,22:20,04:20,06h 00m,"4.9
8",INR 775,34 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 701,Ordinary 3+2 Non AC Seater,22:45,05:30,06h 45m,"4.2
6",INR 473,36 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,23:10,06:00,06h 50m,"5.0
10",INR 775,26 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),19:45,01:40,05h 55m,"4.9
7",459,4 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:05,01:44,05h 39m,3.9,598,20 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:20,02:45,06h 25m,3.9,662,18 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:20,02:20,06h 00m,3.9,598,19 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,04:45,08h 00m,"3.1
10",509,25 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:45,02:30,05h 45m,4.3,674,1 Seat available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:50,03:00,06h 10m,4.3,712,12 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:00,03:09,06h 09m,4.1,INR 700,13 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:10,02:00,04h 50m,"3.2
6",INR 500,17 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:30,02:40,05h 10m,"5.0
6",519,23 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
FlixBus,A/C Seater (2+2),21:30,03:30,06h 00m,4.0,INR 539,3 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,03:10,05h 25m,"4.3
4",569,14 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:50,03:25,05h 35m,4.3,609,24 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:15,03:15,05h 00m,"4.8
12",569,23 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,03:50,05h 05m,"4.7
21",495,11 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:45,03:30,04h 45m,"4.4
11",664,24 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,04:45,08h 00m,"2.4
26",463,22 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),22:20,05:20,07h 00m,"1.1
6",729,23 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),19:40,03:45,08h 05m,4.3,1899,36 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:45,00:50,05h 05m,4.0,INR 1649,41 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Suswagtam Tours,Volvo A/C Semi Sleeper (2+2),19:50,01:59,06h 09m,3.6,INR 1449,39 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Golden Temple Volvo Bus Service,Bharat Benz A/C Semi Sleeper (2+2),20:35,03:20,06h 45m,3.0,INR 1286,35 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,04:30,07h 00m,3.7,1756,49 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),20:00,02:01,06h 01m,New,INR 2199,41 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,20:30,04:30,08h 00m,2.3,INR 1700,40 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Snow Line Holidays Manali,A/C Seater (2+2),20:45,04:45,08h 00m, ,INR 3000,45 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,2.4,1439,29 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,06:00,08h 55m,"3.5
9",INR 630,28 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-kangra
HRTC - 1856,Himsuta AC Seater Volvo/Scania 2+2,21:16,08:00,10h 44m,3.8,INR 1153,4 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-kangra
HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,08:30,11h 08m,"3.0
18",INR 709,19 Seats available,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-kangra
